name_en_x,pm10,pm2_5,us_aqi,us_pm2_5,us_pm10,us_no2,name,latitude,longitude,green_coverage_pct
Ebad El Rahman City,36.44326,19.955238,79.361496,70.66722,31.624939,9.333277,مدينة عباد الرحمن,29.988890046634367,31.3342864618079,0.75
Economy Housing,36.44326,19.955238,79.361496,70.66722,31.624939,9.333277,المساكن الاقتصاديه,30.1156192153186,31.3107738063837,0.09
Egico Housing,27.691023,16.973969,80.20046,65.02466,24.886189,6.0874953,مساكن إيجيكو,29.97529625123577,31.400187278020287,4.72
Egyco Housing,36.44326,19.955238,79.361496,70.66722,31.624939,9.333277,مساكن ايجيكو,30.01077742497467,31.33677076984766,0.54
Egypt Air Buildings,36.44326,19.955238,79.361496,70.66722,31.624939,9.333277,عمارات مصر للطيران,30.0627997038478,31.375667302761908,0.33
Egypt Air Housing,36.44326,19.955238,79.361496,70.66722,31.624939,9.333277,مساكن مصر للطيران,30.081037745080906,31.37539741939469,1.17
Eighth District,27.691023,16.973969,80.20046,65.02466,24.886189,6.0874953,الحي الثامن,30.03026198977522,31.581627773831915,0.0
Eigth Area,36.44326,19.955238,79.361496,70.66722,31.624939,9.333277,المنطقة الثامنة,30.05032219782549,31.34804014539579,1.02
Ein El Seirah,36.44326,19.955238,79.361496,70.66722,31.624939,9.333277,عين الصيره,30.013081814741653,31.24384248153421,3.46
Ein Helwan,36.44326,19.955238,79.361496,70.66722,31.624939,9.333277,عين حلوان,29.86649490903672,31.32974061849004,0.46
Ein Shams Housing,36.44326,19.955238,79.361496,70.66722,31.624939,9.333277,مساكن عين شمس,30.13500525894034,31.350301001901347,0.71
El A'shmawy,36.44326,19.955238,79.361496,70.66722,31.624939,9.333277,العشماوى,30.049652816960112,31.24854352126893,0.54
El Aasara,36.44326,19.955238,79.361496,70.66722,31.624939,9.333277,العصارة,30.14521833443313,31.38485833375133,0.2
El Abd,36.44326,19.955238,79.361496,70.66722,31.624939,9.333277,العبد,30.01309906330186,31.33788831144126,0.44
El Abd Housing,36.44326,19.955238,79.361496,70.66722,31.624939,9.333277,مساكن العبد,30.013561707089423,31.33712070137025,0.42
El Ahya',36.44326,19.955238,79.361496,70.66722,31.624939,9.333277,الاحياء,30.00461181310035,31.3093487025214,1.88
El Amireya El Gadida,36.44326,19.955238,79.361496,70.66722,31.624939,9.333277,الاميريه الجديده,30.110600027330364,31.285862113132527,0.32
El Arayess Housing,36.44326,19.955238,79.361496,70.66722,31.624939,9.333277,مساكن عرايس,29.979584504232857,31.28749839385804,1.1
El Azhar,36.44326,19.955238,79.361496,70.66722,31.624939,9.333277,الأزهر,30.046372185857635,31.261811576154617,6.31
El Baghala,36.44326,19.955238,79.361496,70.66722,31.624939,9.333277,البغاله,30.027311671151207,31.24062487564304,0.42
El Bakli,36.44326,19.955238,79.361496,70.66722,31.624939,9.333277,البقلى,30.02832325384804,31.255285988809227,0.26
El Balaksa,36.44326,19.955238,79.361496,70.66722,31.624939,9.333277,البلاقسه,30.043400203524207,31.245343402800124,0.58
El Banhawy,36.44326,19.955238,79.361496,70.66722,31.624939,9.333277,البنهاوى,30.056701587643364,31.261935774580767,0.05
El Barad,36.44326,19.955238,79.361496,70.66722,31.624939,9.333277,البراد,30.083553409359133,31.248924324574297,0.3
El Batneyya,36.44326,19.955238,79.361496,70.66722,31.624939,9.333277,الباطنيه,30.043014370903595,31.26300651047008,6.56
El Bir Kadar,36.44326,19.955238,79.361496,70.66722,31.624939,9.333277,البير قدار,30.055969375902617,31.268808256331617,0.39
El Bostan,36.44326,19.955238,79.361496,70.66722,31.624939,9.333277,البستان,30.09951255399796,31.327649044711272,2.71
El Dawadin,36.44326,19.955238,79.361496,70.66722,31.624939,9.333277,الدواوين,30.04202810447029,31.23784808090273,1.48
El Einy,36.44326,19.955238,79.361496,70.66722,31.624939,9.333277,العيني,30.0272837902016,31.233319720207568,3.48
El Eisaweya,36.44326,19.955238,79.361496,70.66722,31.624939,9.333277,العيسويه,29.97822556556936,31.236734693138445,3.72
El Elemy,36.44326,19.955238,79.361496,70.66722,31.624939,9.333277,العليمى,30.05651965594148,31.23305064638361,2.69
El Etouf,36.44326,19.955238,79.361496,70.66722,31.624939,9.333277,العطوف,30.051346781352365,31.266567231463373,1.59
El Fagala,36.44326,19.955238,79.361496,70.66722,31.624939,9.333277,الفجاله,30.062619486841616,31.24978908922329,0.13
El Fath Buildings,36.44326,19.955238,79.361496,70.66722,31.624939,9.333277,عمارات الفتح,30.036381008858644,31.339636648613794,0.42
El Fawala,36.44326,19.955238,79.361496,70.66722,31.624939,9.333277,الفواله,30.049558918168056,31.24500923693724,0.57
El Feda Gardens Compound,27.691023,16.973969,80.20046,65.02466,24.886189,6.0874953,كمبوند حدائق الفداء,30.03209001859955,31.47616755055264,2.52
El Forsan City,36.44326,19.955238,79.361496,70.66722,31.624939,9.333277,مدينة الفرسان,29.98491496408242,31.337434207791983,0.57
El Galadin,36.44326,19.955238,79.361496,70.66722,31.624939,9.333277,الجلادين,30.06439897152476,31.23328247224042,0.35
El Gawaber,36.44326,19.955238,79.361496,70.66722,31.624939,9.333277,الجوابر,30.061438744040604,31.235358330500866,0.3
El Gayara,36.44326,19.955238,79.361496,70.66722,31.624939,9.333277,الجياره,30.05930274648385,31.244552750240967,0.34
El Gezira El Gadida,36.44326,19.955238,79.361496,70.66722,31.624939,9.333277,الجزيره الجديده,30.040063480439567,31.241633115143056,0.94
El Giza,36.44326,19.955238,79.361496,70.66722,31.624939,9.333277,الجيزة,30.01557580590366,31.332695682873016,0.87
El Giza Housing,36.44326,19.955238,79.361496,70.66722,31.624939,9.333277,مساكن الجيزة,30.01568020965221,31.330967393771218,0.93
El Golf,36.44326,19.955238,79.361496,70.66722,31.624939,9.333277,الجولف,30.07725921948079,31.33035074842917,2.0
El Hadika El Dawleyya,36.44326,19.955238,79.361496,70.66722,31.624939,9.333277,الحديقه الدوليه,30.048713736113545,31.333621912668164,5.65
El Hamzawy,36.44326,19.955238,79.361496,70.66722,31.624939,9.333277,الحمزاوى,30.04773775090488,31.25756357858298,1.54
El Hanafy,36.44326,19.955238,79.361496,70.66722,31.624939,9.333277,الحنفي,30.03577259766956,31.245652642585373,0.48
El Hataba,36.44326,19.955238,79.361496,70.66722,31.624939,9.333277,الحطابة,30.0310694055524,31.262442007423296,2.75
El Haya Compound,27.691023,16.973969,80.20046,65.02466,24.886189,6.0874953,كمبوند الحياة,30.034946334203227,31.50745560157982,4.52
El Haykesteb,36.44326,19.955238,79.361496,70.66722,31.624939,9.333277,الهايكستب,30.13606917471156,31.39910654346665,0.05
El Helmeya,36.44326,19.955238,79.361496,70.66722,31.624939,9.333277,الحلميه,30.033776618618752,31.253030360621096,0.39
El Kafasin,36.44326,19.955238,79.361496,70.66722,31.624939,9.333277,القفاصين,30.108950687940165,31.30048179248914,0.69
El Kalaya,36.44326,19.955238,79.361496,70.66722,31.624939,9.333277,القلايه,30.05547916358221,31.23669742165693,0.21
El Khasa,36.44326,19.955238,79.361496,70.66722,31.624939,9.333277,الخاصه,30.081392275012227,31.282898832883976,0.81
El Khawas,36.44326,19.955238,79.361496,70.66722,31.624939,9.333277,الخواص,30.0569646775241,31.265753954644204,0.31
El Khazan,36.44326,19.955238,79.361496,70.66722,31.624939,9.333277,الخزان,30.03150643025491,31.272000935663257,0.73
El Khazendara,36.44326,19.955238,79.361496,70.66722,31.624939,9.333277,الخازنداره,30.082989379910085,31.25428576207405,0.12
El Khoronfosh,36.44326,19.955238,79.361496,70.66722,31.624939,9.333277,الخرنفش,30.04939394843904,31.259771847499856,1.45
El Khutiry,36.44326,19.955238,79.361496,70.66722,31.624939,9.333277,الخطيرى,30.059035001442624,31.229311135787672,5.96
El Kordy,36.44326,19.955238,79.361496,70.66722,31.624939,9.333277,الكردى,30.06048532852102,31.26741351530162,0.28
El Maadi El Gadida,36.44326,19.955238,79.361496,70.66722,31.624939,9.333277,المعادي الجديدة,29.976379624999502,31.30916570550908,1.52
El Mabyada,36.44326,19.955238,79.361496,70.66722,31.624939,9.333277,المبيضه,30.078676140590733,31.24172730429868,0.24
El Mahager,36.44326,19.955238,79.361496,70.66722,31.624939,9.333277,المحاجر,30.04403618312785,31.28571840422593,0.35
El Maram Landmark Compound,27.691023,16.973969,80.20046,65.02466,24.886189,6.0874953,كمبوند المرام لاند مارك,30.03579151301785,31.48607783855821,2.8
El Mashhad El Husseiny,36.44326,19.955238,79.361496,70.66722,31.624939,9.333277,المشهد الحسينى,30.047734366354256,31.263729911117903,5.41
El Masraweya Compound,27.691023,16.973969,80.20046,65.02466,24.886189,6.0874953,كمبوند المصراوية,30.02315449424169,31.477495240105416,2.13
El Matareya Al Qibliyya,36.44326,19.955238,79.361496,70.66722,31.624939,9.333277,المطريه القبليه,30.115544727777028,31.31054457997754,0.09
El Matareya El Baharia,36.44326,19.955238,79.361496,70.66722,31.624939,9.333277,المطريه البحريه,30.1189166538406,31.310353436288075,0.08
El Megharbelin,36.44326,19.955238,79.361496,70.66722,31.624939,9.333277,المغربلين,30.04033442895049,31.257844124066978,5.75
El Moushir Ahmed Ismail,27.691023,16.973969,80.20046,65.02466,24.886189,6.0874953,المشير احمد اسماعيل,30.16481130250557,31.45655311142829,0.29
El Mukkatam,36.44326,19.955238,79.361496,70.66722,31.624939,9.333277,المقطم,30.01608655878694,31.282784419685505,2.07
El Nahda,27.691023,16.973969,80.20046,65.02466,24.886189,6.0874953,النهضه,30.162443563117066,31.43302487857428,0.67
El Narges 1,27.691023,16.973969,80.20046,65.02466,24.886189,6.0874953,النرجس 1,30.021849270017665,31.45981505703047,3.38
El Narges 2,27.691023,16.973969,80.20046,65.02466,24.886189,6.0874953,النرجس 2,30.01773428615972,31.454781433651025,4.59
El Narges 3,27.691023,16.973969,80.20046,65.02466,24.886189,6.0874953,النرجس 3,30.0138141050903,31.45015710413708,6.36
El Narges 4,27.691023,16.973969,80.20046,65.02466,24.886189,6.0874953,النرجس 4,30.008345111554583,31.45069655115229,2.96
El Narges 5,27.691023,16.973969,80.20046,65.02466,24.886189,6.0874953,النرجس 5,30.01094500847565,31.460887587078084,5.15
El Narges 6,27.691023,16.973969,80.20046,65.02466,24.886189,6.0874953,النرجس 6,30.006334185499952,31.465700712296965,6.46
El Narges 7,27.691023,16.973969,80.20046,65.02466,24.886189,6.0874953,النرجس 7,30.005673193860684,31.46011620769224,6.16
El Narges 8,27.691023,16.973969,80.20046,65.02466,24.886189,6.0874953,النرجس 8,30.001253527323623,31.465333810705765,6.32
El Narges Buildings 1,27.691023,16.973969,80.20046,65.02466,24.886189,6.0874953,النرجس عمارات 1,30.002154786888106,31.455994548012345,4.72
El Narges Buildings 2,27.691023,16.973969,80.20046,65.02466,24.886189,6.0874953,النرجس عمارات 2,30.002617863435773,31.44920434514409,2.26
El Narges Compound,27.691023,16.973969,80.20046,65.02466,24.886189,6.0874953,كمبوند النرجس,29.917037562427385,31.64596263417772,5.65
El Narges District,27.691023,16.973969,80.20046,65.02466,24.886189,6.0874953,حى النرجس,30.164192920481835,31.694588446141616,0.17
El Patio 1 Compound,27.691023,16.973969,80.20046,65.02466,24.886189,6.0874953,كمبوند الباتيو 1,30.053719263473027,31.47664423205501,5.2
El Patio 2Compound,27.691023,16.973969,80.20046,65.02466,24.886189,6.0874953,كمبوند الباتيو 2,30.053521466981035,31.47979174562253,5.72
El Patio 3 Compound,27.691023,16.973969,80.20046,65.02466,24.886189,6.0874953,كمبوند الباتيو 3,30.042807767089176,31.505019702843985,6.55
El Patio 4 Compound,27.691023,16.973969,80.20046,65.02466,24.886189,6.0874953,كمبوند الباتيو ٤,30.139497241020365,31.610648890327244,5.63
El Patio 7 Compound,27.691023,16.973969,80.20046,65.02466,24.886189,6.0874953,كمبوند الباتيو 7,30.00015395845898,31.50447991732285,5.85
El Qabelyya,36.44326,19.955238,79.361496,70.66722,31.624939,9.333277,القبيله,30.05723843076051,31.24778105947772,0.26
El Qarbeya,36.44326,19.955238,79.361496,70.66722,31.624939,9.333277,القربيه,30.04191136359448,31.255673888631645,3.76
El Rehab extension,27.691023,16.973969,80.20046,65.02466,24.886189,6.0874953,امتداد الرحاب,30.063683630899448,31.50959161012896,5.25
El Rihany Kantara El Daka,36.44326,19.955238,79.361496,70.66722,31.624939,9.333277,الريحانى قنطرة الدكة,30.054496183051125,31.247824733975165,0.22
El Sa'aed,36.44326,19.955238,79.361496,70.66722,31.624939,9.333277,الصعيد,30.00536065688792,31.32725907542209,3.45
El Sabteya,36.44326,19.955238,79.361496,70.66722,31.624939,9.333277,السبتيه,30.06935882902795,31.23072730978713,0.64
El Saha,36.44326,19.955238,79.361496,70.66722,31.624939,9.333277,الساحه,30.0463960291882,31.24510823201816,0.6
El Sahel,36.44326,19.955238,79.361496,70.66722,31.624939,9.333277,الساحل,30.09232202013964,31.237701296213583,2.36
El Sakakini,36.44326,19.955238,79.361496,70.66722,31.624939,9.333277,السكاكينى,30.06349249999999,31.267710699999995,0.28
El Sandabisy,36.44326,19.955238,79.361496,70.66722,31.624939,9.333277,السندبيسى,30.05838755281771,31.232590334848595,2.3
El Sawaby,36.44326,19.955238,79.361496,70.66722,31.624939,9.333277,الصوابى,30.058451860695445,31.263372259680377,0.16
El Sayeda,36.44326,19.955238,79.361496,70.66722,31.624939,9.333277,السيده,30.031117199542305,31.23837335132284,1.94
El Sayeda A'aesha,36.44326,19.955238,79.361496,70.66722,31.624939,9.333277,السيده عائشه,30.02562505290527,31.25552685615481,0.26
El Shaarany,36.44326,19.955238,79.361496,70.66722,31.624939,9.333277,الشعرانى,30.0531255749414,31.25970478527444,0.02
El Shambaky,36.44326,19.955238,79.361496,70.66722,31.624939,9.333277,الشمبكى,30.05838354416052,31.25293749810288,0.23
El Shams Buildings,36.44326,19.955238,79.361496,70.66722,31.624939,9.333277,عمارات الشمس,30.06174627930209,31.377184160759526,0.33
El Shatr Al Khames,36.44326,19.955238,79.361496,70.66722,31.624939,9.333277,الشطر الخامس,29.965162559469523,31.28367864749394,1.32
El Sheikh Abd Allah,36.44326,19.955238,79.361496,70.66722,31.624939,9.333277,الشيخ عبد الله,30.041942257177308,31.24252558589029,0.62
El Sheikh Aly,36.44326,19.955238,79.361496,70.66722,31.624939,9.333277,الشيخ على,30.05336273409012,31.232679734378205,4.11
El Sheikh Farrag,36.44326,19.955238,79.361496,70.66722,31.624939,9.333277,الشيخ فراج,30.059606344508506,31.234943142914226,0.49
El Sheikh Nada Darb Moustafa,36.44326,19.955238,79.361496,70.66722,31.624939,9.333277,الشيخ ندا درب مصطفى,30.05364338830301,31.25500178276222,0.19
El Shorouk Buildings,36.44326,19.955238,79.361496,70.66722,31.624939,9.333277,عمارات الشروق,30.07071035300952,31.3676718916222,1.24
El Shorouk Springs Compound,27.691023,16.973969,80.20046,65.02466,24.886189,6.0874953,كمبوند سبرنجز الشروق,30.123271119859,31.643944778181105,2.6
El Soltan Barkouk,36.44326,19.955238,79.361496,70.66722,31.624939,9.333277,السلطان برقوق,30.05135415835063,31.281828788131715,0.37
El Talaaei Compound,27.691023,16.973969,80.20046,65.02466,24.886189,6.0874953,كمبوند الطلائع,30.051210357022857,31.486365883400588,4.1
El Tawfek,36.44326,19.955238,79.361496,70.66722,31.624939,9.333277,التوفيق,30.072332213317043,31.32098812762696,3.8
El Tayaran City,36.44326,19.955238,79.361496,70.66722,31.624939,9.333277,مدينة الطيران,29.841467555427624,31.346719514445464,0.18
El Ter'ah El Bolakeya,36.44326,19.955238,79.361496,70.66722,31.624939,9.333277,الترعه البولاقيه,30.07552930162928,31.25180764446211,0.09
El Torgoman,36.44326,19.955238,79.361496,70.66722,31.624939,9.333277,الترجمان,30.05787488578421,31.23856523330164,0.24
El Wady Housing,36.44326,19.955238,79.361496,70.66722,31.624939,9.333277,مساكن الوادى,30.005038126051826,31.3357054888675,0.48
El Zahar,36.44326,19.955238,79.361496,70.66722,31.624939,9.333277,الزهار,30.06009403033741,31.24099979671409,0.25
El Zahwa Compound,27.691023,16.973969,80.20046,65.02466,24.886189,6.0874953,كمبوند الزهوة,30.019565336878507,31.48811711348577,2.63
El Zawya El Hamra' El Balad,36.44326,19.955238,79.361496,70.66722,31.624939,9.333277,الزوايه الحمراء البلد,30.084640494196,31.264481497833653,0.03
El Zawya El Hamra' Housing,36.44326,19.955238,79.361496,70.66722,31.624939,9.333277,مساكن الزاويه الحمراء,30.097439938113297,31.268969481587074,0.24
El Zawya Housing,36.44326,19.955238,79.361496,70.66722,31.624939,9.333277,مساكن الزاويه,30.09260682464283,31.27356844509168,0.21
El-Darb El-Ahmar,36.44326,19.955238,79.361496,70.66722,31.624939,9.333277,الدرب الأحمر,30.042173100000003,31.2620473,6.65
El-Demerdash,36.44326,19.955238,79.361496,70.66722,31.624939,9.333277,الدمرداش,30.0801775,31.2805525,0.85
